,total_items
https://api.mercadolibre.com/sites/MLC/search?category=MLC439836&price=60000-*,994
https://api.mercadolibre.com/sites/MLC/search?category=MLC432084,18
https://api.mercadolibre.com/sites/MLC/search?category=MLC414169&price=*-25000,958
https://api.mercadolibre.com/sites/MLC/search?category=MLC414169&price=25000-30000,765
https://api.mercadolibre.com/sites/MLC/search?category=MLC414169&price=30000-35000,731
https://api.mercadolibre.com/sites/MLC/search?category=MLC414169&price=35000-52500,611
https://api.mercadolibre.com/sites/MLC/search?category=MLC414169&price=52500-*,859
https://api.mercadolibre.com/sites/MLC/search?category=MLC15931,18
https://api.mercadolibre.com/sites/MLC/search?category=MLC434732&price=*-20000,558
https://api.mercadolibre.com/sites/MLC/search?category=MLC434732&price=20000-22500,769
https://api.mercadolibre.com/sites/MLC/search?category=MLC434732&price=22500-25000,586
https://api.mercadolibre.com/sites/MLC/search?category=MLC434732&price=25000-30000,739
https://api.mercadolibre.com/sites/MLC/search?category=MLC434732&price=30000-37500,469
https://api.mercadolibre.com/sites/MLC/search?category=MLC434732&price=37500-*,811
https://api.mercadolibre.com/sites/MLC/search?category=MLC184765,20
https://api.mercadolibre.com/sites/MLC/search?category=MLC73001&price=*-20000,894
https://api.mercadolibre.com/sites/MLC/search?category=MLC73001&price=20000-22500,673
https://api.mercadolibre.com/sites/MLC/search?category=MLC73001&price=22501-25000,370
https://api.mercadolibre.com/sites/MLC/search?category=MLC73001&price=25000-30000,440
https://api.mercadolibre.com/sites/MLC/search?category=MLC73001&price=30000-45000,745
https://api.mercadolibre.com/sites/MLC/search?category=MLC73001&price=45000-*,813
https://api.mercadolibre.com/sites/MLC/search?category=MLC432122,17
https://api.mercadolibre.com/sites/MLC/search?category=MLC413177&price=*-7500,743
https://api.mercadolibre.com/sites/MLC/search?category=MLC413177&price=7500-15000,530
https://api.mercadolibre.com/sites/MLC/search?category=MLC413177&price=15000-27500,155
https://api.mercadolibre.com/sites/MLC/search?category=MLC413177&price=27500-40000,855
https://api.mercadolibre.com/sites/MLC/search?category=MLC413177&price=40000-60000,887
https://api.mercadolibre.com/sites/MLC/search?category=MLC413177&price=60000-*,734
https://api.mercadolibre.com/sites/MLC/search?category=MLC413472,15
https://api.mercadolibre.com/sites/MLC/search?category=MLC440710&price=*-10000,226
https://api.mercadolibre.com/sites/MLC/search?category=MLC440710&price=10000-15000,26
https://api.mercadolibre.com/sites/MLC/search?category=MLC440710&price=15000-17500,339
https://api.mercadolibre.com/sites/MLC/search?category=MLC440710&price=17500-20000,815
https://api.mercadolibre.com/sites/MLC/search?category=MLC440710&price=20000-22500,882
https://api.mercadolibre.com/sites/MLC/search?category=MLC440710&price=22500-25000,574
https://api.mercadolibre.com/sites/MLC/search?category=MLC440710&price=25000-30000,666
https://api.mercadolibre.com/sites/MLC/search?category=MLC440710&price=30000-37500,479
https://api.mercadolibre.com/sites/MLC/search?category=MLC440710&price=37500-*,666
https://api.mercadolibre.com/sites/MLC/search?category=MLC440628,16
https://api.mercadolibre.com/sites/MLC/search?category=MLC440787&price=7500-15000,389
https://api.mercadolibre.com/sites/MLC/search?category=MLC440787&price=*-3750,642
https://api.mercadolibre.com/sites/MLC/search?category=MLC440787&price=3750-7500,590
https://api.mercadolibre.com/sites/MLC/search?category=MLC440787&price=15000-18750,648
https://api.mercadolibre.com/sites/MLC/search?category=MLC440787&price=18751-22500,638
https://api.mercadolibre.com/sites/MLC/search?category=MLC440787&price=22500-*,993
https://api.mercadolibre.com/sites/MLC/search?category=MLC455722,17
https://api.mercadolibre.com/sites/MLC/search?category=MLC1106&price=*-15000,519
https://api.mercadolibre.com/sites/MLC/search?category=MLC1106&price=15000-18750,470
https://api.mercadolibre.com/sites/MLC/search?category=MLC1106&price=18751-22500,999
https://api.mercadolibre.com/sites/MLC/search?category=MLC1106&price=22500-30000,609
https://api.mercadolibre.com/sites/MLC/search?category=MLC1106&price=30000-45000,664
https://api.mercadolibre.com/sites/MLC/search?category=MLC1106&price=45000-*,666
https://api.mercadolibre.com/sites/MLC/search?category=MLC432089,18
https://api.mercadolibre.com/sites/MLC/search?category=MLC377244&price=*-15000,83
https://api.mercadolibre.com/sites/MLC/search?category=MLC377244&price=15000-17500,534
https://api.mercadolibre.com/sites/MLC/search?category=MLC377244&price=17501-20000,839
https://api.mercadolibre.com/sites/MLC/search?category=MLC377244&price=20000-22500,744
https://api.mercadolibre.com/sites/MLC/search?category=MLC377244&price=22501-25000,387
https://api.mercadolibre.com/sites/MLC/search?category=MLC377244&price=25000-37500,801
https://api.mercadolibre.com/sites/MLC/search?category=MLC377244&price=37500-*,532
https://api.mercadolibre.com/sites/MLC/search?category=MLC409169,17
https://api.mercadolibre.com/sites/MLC/search?category=MLC82253&price=*-20000,659
https://api.mercadolibre.com/sites/MLC/search?category=MLC82253&price=20000-23750,621
https://api.mercadolibre.com/sites/MLC/search?category=MLC82253&price=23751-27500,428
https://api.mercadolibre.com/sites/MLC/search?category=MLC82253&price=27500-35000,782
https://api.mercadolibre.com/sites/MLC/search?category=MLC82253&price=35000-40000,294
https://api.mercadolibre.com/sites/MLC/search?category=MLC82253&price=40000-52500,959
https://api.mercadolibre.com/sites/MLC/search?category=MLC82253&price=52500-*,158
https://api.mercadolibre.com/sites/MLC/search?category=MLC412447,18
https://api.mercadolibre.com/sites/MLC/search?category=MLC436135&price=*-12500,43
https://api.mercadolibre.com/sites/MLC/search?category=MLC436135&price=12500-15000,17
https://api.mercadolibre.com/sites/MLC/search?category=MLC436135&price=20000-25000,766
https://api.mercadolibre.com/sites/MLC/search?category=MLC436135&price=15000-17500,477
https://api.mercadolibre.com/sites/MLC/search?category=MLC436135&price=17500-20000,558
https://api.mercadolibre.com/sites/MLC/search?category=MLC436135&price=25000-30000,631
https://api.mercadolibre.com/sites/MLC/search?category=MLC436135&price=30000-37500,593
https://api.mercadolibre.com/sites/MLC/search?category=MLC436135&price=37500-50000,678
https://api.mercadolibre.com/sites/MLC/search?category=MLC436135&price=50000-75000,914
https://api.mercadolibre.com/sites/MLC/search?category=MLC436135&price=75000-100000,264
https://api.mercadolibre.com/sites/MLC/search?category=MLC436135&price=100000-150000,634
https://api.mercadolibre.com/sites/MLC/search?category=MLC436135&price=150000-*,535
https://api.mercadolibre.com/sites/MLC/search?category=MLC455953,18
https://api.mercadolibre.com/sites/MLC/search?category=MLC371942&price=*-15000,70
https://api.mercadolibre.com/sites/MLC/search?category=MLC371942&price=15000-17500,381
https://api.mercadolibre.com/sites/MLC/search?category=MLC371942&price=17501-20000,879
https://api.mercadolibre.com/sites/MLC/search?category=MLC371942&price=20000-25000,737
https://api.mercadolibre.com/sites/MLC/search?category=MLC371942&price=25000-30000,632
https://api.mercadolibre.com/sites/MLC/search?category=MLC371942&price=30000-37500,476
https://api.mercadolibre.com/sites/MLC/search?category=MLC371942&price=37500-*,724
https://api.mercadolibre.com/sites/MLC/search?category=MLC412114,9
https://api.mercadolibre.com/sites/MLC/search?category=MLC373454&price=12500-20000,495
https://api.mercadolibre.com/sites/MLC/search?category=MLC373454&price=20000-25000,756
https://api.mercadolibre.com/sites/MLC/search?category=MLC373454&price=25000-32500,779
https://api.mercadolibre.com/sites/MLC/search?category=MLC373454&price=32500-40000,555
https://api.mercadolibre.com/sites/MLC/search?category=MLC373454&price=40000-60000,661
https://api.mercadolibre.com/sites/MLC/search?category=MLC373454&price=60000-*,681
https://api.mercadolibre.com/sites/MLC/search?category=MLC412089,15
https://api.mercadolibre.com/sites/MLC/search?category=MLC161522&price=*-32500,243
https://api.mercadolibre.com/sites/MLC/search?category=MLC161522&price=32500-65000,899
https://api.mercadolibre.com/sites/MLC/search?category=MLC161522&price=65000-82500,543
https://api.mercadolibre.com/sites/MLC/search?category=MLC161522&price=82500-100000,771
https://api.mercadolibre.com/sites/MLC/search?category=MLC161522&price=100000-150000,553
https://api.mercadolibre.com/sites/MLC/search?category=MLC161522&price=150000-*,883
https://api.mercadolibre.com/sites/MLC/search?category=MLC416807,16
https://api.mercadolibre.com/sites/MLC/search?category=MLC3770&price=*-20000,486
https://api.mercadolibre.com/sites/MLC/search?category=MLC3770&price=20000-22500,797
https://api.mercadolibre.com/sites/MLC/search?category=MLC3770&price=22501-25000,452
https://api.mercadolibre.com/sites/MLC/search?category=MLC3770&price=25000-30000,559
https://api.mercadolibre.com/sites/MLC/search?category=MLC3770&price=30000-45000,653
https://api.mercadolibre.com/sites/MLC/search?category=MLC3770&price=45000-*,928
https://api.mercadolibre.com/sites/MLC/search?category=MLC157568,16
https://api.mercadolibre.com/sites/MLC/search?category=MLC163570&price=*-30000,896
https://api.mercadolibre.com/sites/MLC/search?category=MLC163570&price=30000-37500,945
https://api.mercadolibre.com/sites/MLC/search?category=MLC163570&price=37500-45000,633
https://api.mercadolibre.com/sites/MLC/search?category=MLC163570&price=45000-67500,601
https://api.mercadolibre.com/sites/MLC/search?category=MLC163570&price=67500-*,813
https://api.mercadolibre.com/sites/MLC/search?category=MLC143583,16
https://api.mercadolibre.com/sites/MLC/search?category=MLC18088&price=*-10000,177
https://api.mercadolibre.com/sites/MLC/search?category=MLC18088&price=10000-15000,325
https://api.mercadolibre.com/sites/MLC/search?category=MLC18088&price=15000-17500,375
https://api.mercadolibre.com/sites/MLC/search?category=MLC18088&price=17500-18750,375
https://api.mercadolibre.com/sites/MLC/search?category=MLC18088&price=18751-20000,830
https://api.mercadolibre.com/sites/MLC/search?category=MLC18088&price=20000-20937,629
https://api.mercadolibre.com/sites/MLC/search?category=MLC18088&price=20938-21875,538
https://api.mercadolibre.com/sites/MLC/search?category=MLC18088&price=21875-22812,605
https://api.mercadolibre.com/sites/MLC/search?category=MLC18088&price=22813-23750,691
https://api.mercadolibre.com/sites/MLC/search?category=MLC18088&price=23751-25000,767
https://api.mercadolibre.com/sites/MLC/search?category=MLC18088&price=25000-25625,452
https://api.mercadolibre.com/sites/MLC/search?category=MLC18088&price=25625-27500,915
https://api.mercadolibre.com/sites/MLC/search?category=MLC18088&price=27500-28750,472
https://api.mercadolibre.com/sites/MLC/search?category=MLC18088&price=28750-30000,631
https://api.mercadolibre.com/sites/MLC/search?category=MLC18088&price=30000-31250,570
https://api.mercadolibre.com/sites/MLC/search?category=MLC18088&price=31251-32500,533
https://api.mercadolibre.com/sites/MLC/search?category=MLC18088&price=32500-33750,525
https://api.mercadolibre.com/sites/MLC/search?category=MLC18088&price=33751-35000,479
https://api.mercadolibre.com/sites/MLC/search?category=MLC18088&price=35000-37500,789
https://api.mercadolibre.com/sites/MLC/search?category=MLC18088&price=37500-40000,671
https://api.mercadolibre.com/sites/MLC/search?category=MLC18088&price=40000-43125,740
https://api.mercadolibre.com/sites/MLC/search?category=MLC18088&price=43126-46250,643
https://api.mercadolibre.com/sites/MLC/search?category=MLC18088&price=46250-52500,789
https://api.mercadolibre.com/sites/MLC/search?category=MLC18088&price=52500-60000,594
https://api.mercadolibre.com/sites/MLC/search?category=MLC18088&price=60000-85000,634
https://api.mercadolibre.com/sites/MLC/search?category=MLC18088&price=85000-*,642
https://api.mercadolibre.com/sites/MLC/search?category=MLC434747,17
https://api.mercadolibre.com/sites/MLC/search?category=MLC9828&price=*-1750,333
https://api.mercadolibre.com/sites/MLC/search?category=MLC9828&price=1750-3500,969
https://api.mercadolibre.com/sites/MLC/search?category=MLC9828&price=3500-5500,879
https://api.mercadolibre.com/sites/MLC/search?category=MLC9828&price=5500-7500,403
https://api.mercadolibre.com/sites/MLC/search?category=MLC9828&price=7500-11250,466
https://api.mercadolibre.com/sites/MLC/search?category=MLC9828&price=11250-*,849
https://api.mercadolibre.com/sites/MLC/search?category=MLC455580,15
https://api.mercadolibre.com/sites/MLC/search?category=MLC417142&price=*-20000,878
https://api.mercadolibre.com/sites/MLC/search?category=MLC417142&price=25001-30000,434
https://api.mercadolibre.com/sites/MLC/search?category=MLC417142&price=20000-21250,304
https://api.mercadolibre.com/sites/MLC/search?category=MLC417142&price=21251-22500,734
https://api.mercadolibre.com/sites/MLC/search?category=MLC417142&price=22500-25000,771
https://api.mercadolibre.com/sites/MLC/search?category=MLC417142&price=30000-*,747
https://api.mercadolibre.com/sites/MLC/search?category=MLC437830,17
https://api.mercadolibre.com/sites/MLC/search?category=MLC162513&price=*-7500,622
https://api.mercadolibre.com/sites/MLC/search?category=MLC162513&price=7500-15000,607
https://api.mercadolibre.com/sites/MLC/search?category=MLC162513&price=15000-30000,860
https://api.mercadolibre.com/sites/MLC/search?category=MLC162513&price=30000-45000,423
https://api.mercadolibre.com/sites/MLC/search?category=MLC162513&price=45000-67500,369
https://api.mercadolibre.com/sites/MLC/search?category=MLC162513&price=67500-*,886
https://api.mercadolibre.com/sites/MLC/search?category=MLC429399,15
https://api.mercadolibre.com/sites/MLC/search?category=MLC440217&price=*-15000,340
https://api.mercadolibre.com/sites/MLC/search?category=MLC440217&price=15000-17500,443
https://api.mercadolibre.com/sites/MLC/search?category=MLC440217&price=17501-20000,724
https://api.mercadolibre.com/sites/MLC/search?category=MLC440217&price=20000-25000,822
https://api.mercadolibre.com/sites/MLC/search?category=MLC440217&price=25000-37500,801
https://api.mercadolibre.com/sites/MLC/search?category=MLC440217&price=37500-*,745
https://api.mercadolibre.com/sites/MLC/search?category=MLC380111,15
https://api.mercadolibre.com/sites/MLC/search?category=MLC371456&price=*-15000,39
https://api.mercadolibre.com/sites/MLC/search?category=MLC371456&price=15000-17500,587
https://api.mercadolibre.com/sites/MLC/search?category=MLC371456&price=17501-20000,760
https://api.mercadolibre.com/sites/MLC/search?category=MLC371456&price=20000-25000,914
https://api.mercadolibre.com/sites/MLC/search?category=MLC371456&price=25000-37500,755
https://api.mercadolibre.com/sites/MLC/search?category=MLC371456&price=37500-*,749
https://api.mercadolibre.com/sites/MLC/search?category=MLC178478,72
https://api.mercadolibre.com/sites/MLC/search?category=MLC440725&price=*-15000,1
https://api.mercadolibre.com/sites/MLC/search?category=MLC440725&price=15000-17500,220
https://api.mercadolibre.com/sites/MLC/search?category=MLC440725&price=17500-18750,581
https://api.mercadolibre.com/sites/MLC/search?category=MLC440725&price=18751-19375,518
https://api.mercadolibre.com/sites/MLC/search?category=MLC440725&price=19375-20000,610
https://api.mercadolibre.com/sites/MLC/search?category=MLC440725&price=25001-30000,261
https://api.mercadolibre.com/sites/MLC/search?category=MLC440725&price=20000-22500,960
https://api.mercadolibre.com/sites/MLC/search?category=MLC440725&price=22500-25000,333
https://api.mercadolibre.com/sites/MLC/search?category=MLC440725&price=30000-*,357
https://api.mercadolibre.com/sites/MLC/search?category=MLC455057,17
https://api.mercadolibre.com/sites/MLC/search?category=MLC374225&price=*-12500,116
https://api.mercadolibre.com/sites/MLC/search?category=MLC374225&price=12500-25000,894
https://api.mercadolibre.com/sites/MLC/search?category=MLC374225&price=25000-37500,659
https://api.mercadolibre.com/sites/MLC/search?category=MLC374225&price=37500-50000,673
https://api.mercadolibre.com/sites/MLC/search?category=MLC374225&price=50000-75000,929
https://api.mercadolibre.com/sites/MLC/search?category=MLC374225&price=75000-*,581
https://api.mercadolibre.com/sites/MLC/search?category=MLC379646,21
https://api.mercadolibre.com/sites/MLC/search?category=MLC18362&price=*-15000,479
https://api.mercadolibre.com/sites/MLC/search?category=MLC18362&price=15000-17500,295
https://api.mercadolibre.com/sites/MLC/search?category=MLC18362&price=17501-20000,757
https://api.mercadolibre.com/sites/MLC/search?category=MLC18362&price=20000-25000,835
https://api.mercadolibre.com/sites/MLC/search?category=MLC18362&price=25000-37500,825
https://api.mercadolibre.com/sites/MLC/search?category=MLC18362&price=37500-*,606
https://api.mercadolibre.com/sites/MLC/search?category=MLC455270,18
https://api.mercadolibre.com/sites/MLC/search?category=MLC418450&price=*-15000,797
https://api.mercadolibre.com/sites/MLC/search?category=MLC418450&price=15000-18750,470
https://api.mercadolibre.com/sites/MLC/search?category=MLC418450&price=18751-22500,663
https://api.mercadolibre.com/sites/MLC/search?category=MLC418450&price=22500-30000,555
https://api.mercadolibre.com/sites/MLC/search?category=MLC418450&price=30000-45000,690
https://api.mercadolibre.com/sites/MLC/search?category=MLC418450&price=45000-*,629
https://api.mercadolibre.com/sites/MLC/search?category=MLC454728,19
https://api.mercadolibre.com/sites/MLC/search?category=MLC6812&price=*-20000,761
https://api.mercadolibre.com/sites/MLC/search?category=MLC6812&price=20000-25000,571
https://api.mercadolibre.com/sites/MLC/search?category=MLC6812&price=25000-35000,502
https://api.mercadolibre.com/sites/MLC/search?category=MLC6812&price=35000-50000,571
https://api.mercadolibre.com/sites/MLC/search?category=MLC6812&price=50000-75000,409
https://api.mercadolibre.com/sites/MLC/search?category=MLC6812&price=75000-100000,316
https://api.mercadolibre.com/sites/MLC/search?category=MLC6812&price=100000-*,698
https://api.mercadolibre.com/sites/MLC/search?category=MLC434921,441
https://api.mercadolibre.com/sites/MLC/search?category=MLC2989&price=*-20000,831
https://api.mercadolibre.com/sites/MLC/search?category=MLC2989&price=20000-25000,726
https://api.mercadolibre.com/sites/MLC/search?category=MLC2989&price=25000-42500,517
https://api.mercadolibre.com/sites/MLC/search?category=MLC2989&price=42500-65000,378
https://api.mercadolibre.com/sites/MLC/search?category=MLC2989&price=65000-97500,233
https://api.mercadolibre.com/sites/MLC/search?category=MLC2989&price=97500-200000,336
https://api.mercadolibre.com/sites/MLC/search?category=MLC2989&price=200000-450000,352
https://api.mercadolibre.com/sites/MLC/search?category=MLC2989&price=450000-*,347
https://api.mercadolibre.com/sites/MLC/search?category=MLC417654,18
https://api.mercadolibre.com/sites/MLC/search?category=MLC455144&price=*-15000,62
https://api.mercadolibre.com/sites/MLC/search?category=MLC455144&price=15000-18750,850
https://api.mercadolibre.com/sites/MLC/search?category=MLC455144&price=18751-20625,693
https://api.mercadolibre.com/sites/MLC/search?category=MLC455144&price=20625-22500,381
https://api.mercadolibre.com/sites/MLC/search?category=MLC455144&price=22500-30000,555
https://api.mercadolibre.com/sites/MLC/search?category=MLC455144&price=30000-45000,660
https://api.mercadolibre.com/sites/MLC/search?category=MLC455144&price=45000-*,638
https://api.mercadolibre.com/sites/MLC/search?category=MLC439649,17
https://api.mercadolibre.com/sites/MLC/search?category=MLC59864&price=*-15000,785
https://api.mercadolibre.com/sites/MLC/search?category=MLC59864&price=15000-17500,276
https://api.mercadolibre.com/sites/MLC/search?category=MLC59864&price=17501-20000,750
https://api.mercadolibre.com/sites/MLC/search?category=MLC59864&price=20000-25000,513
https://api.mercadolibre.com/sites/MLC/search?category=MLC59864&price=25000-37500,591
https://api.mercadolibre.com/sites/MLC/search?category=MLC59864&price=37500-*,926
https://api.mercadolibre.com/sites/MLC/search?category=MLC1566,21
https://api.mercadolibre.com/sites/MLC/search?category=MLC440499&price=*-15000,140
https://api.mercadolibre.com/sites/MLC/search?category=MLC440499&price=15000-17500,587
https://api.mercadolibre.com/sites/MLC/search?category=MLC440499&price=17500-18750,567
https://api.mercadolibre.com/sites/MLC/search?category=MLC440499&price=18751-20000,704
https://api.mercadolibre.com/sites/MLC/search?category=MLC440499&price=20000-25000,787
https://api.mercadolibre.com/sites/MLC/search?category=MLC440499&price=25000-30000,435
https://api.mercadolibre.com/sites/MLC/search?category=MLC440499&price=30000-*,586
https://api.mercadolibre.com/sites/MLC/search?category=MLC440983,20
https://api.mercadolibre.com/sites/MLC/search?category=MLC1287&price=*-20000,891
https://api.mercadolibre.com/sites/MLC/search?category=MLC1287&price=20000-32500,761
https://api.mercadolibre.com/sites/MLC/search?category=MLC1287&price=32500-45000,608
https://api.mercadolibre.com/sites/MLC/search?category=MLC1287&price=45000-67500,496
https://api.mercadolibre.com/sites/MLC/search?category=MLC1287&price=67500-*,692
https://api.mercadolibre.com/sites/MLC/search?category=MLC434804,20
https://api.mercadolibre.com/sites/MLC/search?category=MLC3931&price=*-7500,604
https://api.mercadolibre.com/sites/MLC/search?category=MLC3931&price=7500-15000,583
https://api.mercadolibre.com/sites/MLC/search?category=MLC3931&price=15000-32500,694
https://api.mercadolibre.com/sites/MLC/search?category=MLC3931&price=32500-50000,576
https://api.mercadolibre.com/sites/MLC/search?category=MLC3931&price=50000-75000,688
https://api.mercadolibre.com/sites/MLC/search?category=MLC3931&price=75000-*,690
https://api.mercadolibre.com/sites/MLC/search?category=MLC410861,19
https://api.mercadolibre.com/sites/MLC/search?category=MLC179482&price=*-15000,966
https://api.mercadolibre.com/sites/MLC/search?category=MLC179482&price=15000-20000,793
https://api.mercadolibre.com/sites/MLC/search?category=MLC179482&price=20000-25000,858
https://api.mercadolibre.com/sites/MLC/search?category=MLC179482&price=25001-30000,298
https://api.mercadolibre.com/sites/MLC/search?category=MLC179482&price=30000-*,786
https://api.mercadolibre.com/sites/MLC/search?category=MLC39130,18
https://api.mercadolibre.com/sites/MLC/search?category=MLC439942&price=*-15000,209
https://api.mercadolibre.com/sites/MLC/search?category=MLC439942&price=15000-17500,381
https://api.mercadolibre.com/sites/MLC/search?category=MLC439942&price=17500-20000,1
https://api.mercadolibre.com/sites/MLC/search?category=MLC439942&price=20000-25000,938
https://api.mercadolibre.com/sites/MLC/search?category=MLC439942&price=25001-30000,276
https://api.mercadolibre.com/sites/MLC/search?category=MLC439942&price=30000-*,723
https://api.mercadolibre.com/sites/MLC/search?category=MLC417204,20
https://api.mercadolibre.com/sites/MLC/search?category=MLC12201&price=*-17500,247
https://api.mercadolibre.com/sites/MLC/search?category=MLC12201&price=17500-35000,919
https://api.mercadolibre.com/sites/MLC/search?category=MLC12201&price=35000-65000,833
https://api.mercadolibre.com/sites/MLC/search?category=MLC12201&price=65000-95000,528
https://api.mercadolibre.com/sites/MLC/search?category=MLC12201&price=95000-142500,527
https://api.mercadolibre.com/sites/MLC/search?category=MLC12201&price=142500-*,737
https://api.mercadolibre.com/sites/MLC/search?category=MLC416712,19
https://api.mercadolibre.com/sites/MLC/search?category=MLC414055&price=*-15000,72
https://api.mercadolibre.com/sites/MLC/search?category=MLC414055&price=15000-20000,353
https://api.mercadolibre.com/sites/MLC/search?category=MLC414055&price=20000-25000,363
https://api.mercadolibre.com/sites/MLC/search?category=MLC414055&price=25000-30000,426
https://api.mercadolibre.com/sites/MLC/search?category=MLC414055&price=30000-40000,589
https://api.mercadolibre.com/sites/MLC/search?category=MLC414055&price=40000-50000,624
https://api.mercadolibre.com/sites/MLC/search?category=MLC414055&price=50000-75000,704
https://api.mercadolibre.com/sites/MLC/search?category=MLC414055&price=75000-*,652
https://api.mercadolibre.com/sites/MLC/search?category=MLC429327,15
https://api.mercadolibre.com/sites/MLC/search?category=MLC176936&price=*-27500,399
https://api.mercadolibre.com/sites/MLC/search?category=MLC176936&price=27500-55000,808
https://api.mercadolibre.com/sites/MLC/search?category=MLC176936&price=55000-102500,721
https://api.mercadolibre.com/sites/MLC/search?category=MLC176936&price=102500-150000,475
https://api.mercadolibre.com/sites/MLC/search?category=MLC176936&price=150000-225000,737
https://api.mercadolibre.com/sites/MLC/search?category=MLC176936&price=225000-*,627
https://api.mercadolibre.com/sites/MLC/search?category=MLC430203,15
https://api.mercadolibre.com/sites/MLC/search?category=MLC10281&price=*-10000,183
https://api.mercadolibre.com/sites/MLC/search?category=MLC10281&price=10000-15000,199
https://api.mercadolibre.com/sites/MLC/search?category=MLC10281&price=15000-17500,273
https://api.mercadolibre.com/sites/MLC/search?category=MLC10281&price=17500-18750,240
https://api.mercadolibre.com/sites/MLC/search?category=MLC10281&price=18751-19375,371
https://api.mercadolibre.com/sites/MLC/search?category=MLC10281&price=19375-20000,740
https://api.mercadolibre.com/sites/MLC/search?category=MLC10281&price=20000-20625,881
https://api.mercadolibre.com/sites/MLC/search?category=MLC10281&price=20625-20937,917
https://api.mercadolibre.com/sites/MLC/search?category=MLC10281&price=20938-21250,556
https://api.mercadolibre.com/sites/MLC/search?category=MLC10281&price=21251-21563,544
https://api.mercadolibre.com/sites/MLC/search?category=MLC10281&price=21564-21719,283
https://api.mercadolibre.com/sites/MLC/search?category=MLC10281&price=21719-21875,953
https://api.mercadolibre.com/sites/MLC/search?category=MLC10281&price=21875-22187,584
https://api.mercadolibre.com/sites/MLC/search?category=MLC10281&price=22188-22500,748
https://api.mercadolibre.com/sites/MLC/search?category=MLC10281&price=22813-23125,767
https://api.mercadolibre.com/sites/MLC/search?category=MLC10281&price=22500-22656,418
https://api.mercadolibre.com/sites/MLC/search?category=MLC10281&price=22656-22812,695
https://api.mercadolibre.com/sites/MLC/search?category=MLC10281&price=23125-23437,855
https://api.mercadolibre.com/sites/MLC/search?category=MLC10281&price=23438-23594,467
https://api.mercadolibre.com/sites/MLC/search?category=MLC10281&price=23594-23750,544
https://api.mercadolibre.com/sites/MLC/search?category=MLC10281&price=23751-24063,843
https://api.mercadolibre.com/sites/MLC/search?category=MLC10281&price=24064-24375,659
https://api.mercadolibre.com/sites/MLC/search?category=MLC10281&price=24375-24687,740
https://api.mercadolibre.com/sites/MLC/search?category=MLC10281&price=24688-25000,689
https://api.mercadolibre.com/sites/MLC/search?category=MLC10281&price=25000-25312,616
https://api.mercadolibre.com/sites/MLC/search?category=MLC10281&price=25313-25625,731
https://api.mercadolibre.com/sites/MLC/search?category=MLC10281&price=25625-25937,708
https://api.mercadolibre.com/sites/MLC/search?category=MLC10281&price=25938-26250,601
https://api.mercadolibre.com/sites/MLC/search?category=MLC10281&price=26251-26563,735
https://api.mercadolibre.com/sites/MLC/search?category=MLC10281&price=26564-26875,506
https://api.mercadolibre.com/sites/MLC/search?category=MLC10281&price=26875-27500,989
https://api.mercadolibre.com/sites/MLC/search?category=MLC10281&price=27500-27812,577
https://api.mercadolibre.com/sites/MLC/search?category=MLC10281&price=27813-28125,445
https://api.mercadolibre.com/sites/MLC/search?category=MLC10281&price=28125-28437,586
https://api.mercadolibre.com/sites/MLC/search?category=MLC10281&price=28438-28750,530
https://api.mercadolibre.com/sites/MLC/search?category=MLC10281&price=30000-30468,740
https://api.mercadolibre.com/sites/MLC/search?category=MLC10281&price=30469-30937,570
https://api.mercadolibre.com/sites/MLC/search?category=MLC10281&price=30937-31875,850
https://api.mercadolibre.com/sites/MLC/search?category=MLC10281&price=31876-32813,806
https://api.mercadolibre.com/sites/MLC/search?category=MLC10281&price=32813-33750,670
https://api.mercadolibre.com/sites/MLC/search?category=MLC10281&price=33750-35000,817
https://api.mercadolibre.com/sites/MLC/search?category=MLC10281&price=35000-36250,736
https://api.mercadolibre.com/sites/MLC/search?category=MLC10281&price=36250-37500,588
https://api.mercadolibre.com/sites/MLC/search?category=MLC10281&price=37500-40000,928
https://api.mercadolibre.com/sites/MLC/search?category=MLC10281&price=40000-45000,833
https://api.mercadolibre.com/sites/MLC/search?category=MLC10281&price=45000-67500,940
https://api.mercadolibre.com/sites/MLC/search?category=MLC10281&price=67500-*,263
https://api.mercadolibre.com/sites/MLC/search?category=MLC440990,18
https://api.mercadolibre.com/sites/MLC/search?category=MLC174553&price=*-15000,313
https://api.mercadolibre.com/sites/MLC/search?category=MLC174553&price=15000-18750,833
https://api.mercadolibre.com/sites/MLC/search?category=MLC174553&price=18751-22500,527
https://api.mercadolibre.com/sites/MLC/search?category=MLC174553&price=22500-30000,476
https://api.mercadolibre.com/sites/MLC/search?category=MLC174553&price=30000-45000,815
https://api.mercadolibre.com/sites/MLC/search?category=MLC174553&price=45000-*,775
https://api.mercadolibre.com/sites/MLC/search?category=MLC414211,12
https://api.mercadolibre.com/sites/MLC/search?category=MLC180822&price=*-10000,416
https://api.mercadolibre.com/sites/MLC/search?category=MLC180822&price=10000-20000,700
https://api.mercadolibre.com/sites/MLC/search?category=MLC180822&price=20000-27500,882
https://api.mercadolibre.com/sites/MLC/search?category=MLC180822&price=27500-35000,507
https://api.mercadolibre.com/sites/MLC/search?category=MLC180822&price=35000-52500,567
